game_id,sequence_number,period_number,period_seconds,side_id,team_id,player_id,shot_points,fg_made,ft_made,points_scored,fouled,assisted,dribbled,outcome,last_passer
20191031-1930-greenmachine-burritos,391,2,488.82,1,burritos,burritos-wouter,2,1,0,2,False,True,False,TwoPointShotMade,burritos-tom
20191031-1930-greenmachine-burritos,404,2,511.77,0,greenmachine,greenmachine-victoria,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-basel
20191031-1930-greenmachine-burritos,411,2,518.94,1,burritos,dropbears-mary,2,0,0,0,False,False,False,DefensiveRebound,burritos-wouter
20191031-1930-greenmachine-burritos,432,2,560.48,0,greenmachine,greenmachine-ahmed,2,0,0,0,True,False,True,OffensiveRebound,greenmachine-alex
20191031-1930-greenmachine-burritos,442,2,560.48,0,greenmachine,greenmachine-alex,2,0,2,2,True,False,False,FreeThrowMade,greenmachine-ahmed
20191031-1930-greenmachine-burritos,459,2,574.47,1,burritos,burritos-alex,2,0,0,0,False,False,True,DefensiveRebound,burritos-suzi
20191031-1930-greenmachine-burritos,466,2,587.47,0,greenmachine,greenmachine-basel,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-ahmed
20191031-1930-greenmachine-burritos,478,2,601.01,1,burritos,burritos-wouter,2,1,0,2,False,True,False,TwoPointShotMade,burritos-stuart
20191031-1930-greenmachine-burritos,492,2,614.75,0,greenmachine,greenmachine-victoria,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-basel
20191031-1930-greenmachine-burritos,499,2,627.11,1,burritos,burritos-wouter,2,0,1,1,True,True,False,OffensiveRebound,burritos-alex
20191031-1930-greenmachine-burritos,517,2,661.38,0,greenmachine,saturdays-jo,3,0,0,0,False,False,False,OffensiveRebound,greenmachine-jayd
20191031-1930-greenmachine-burritos,525,2,669.28,0,greenmachine,saturdays-jo,2,1,0,2,False,False,True,TwoPointShotMade,greenmachine-ahmed
20191031-1930-greenmachine-burritos,540,2,683.25,1,burritos,dropbears-mary,3,1,0,3,False,True,False,ThreePointShotMade,burritos-wouter
20191031-1930-greenmachine-burritos,549,2,701.84,0,greenmachine,greenmachine-ahmed,3,1,0,3,False,True,False,ThreePointShotMade,saturdays-jo
20191031-1930-greenmachine-burritos,565,2,730.82,0,greenmachine,greenmachine-ahmed,3,1,0,3,False,True,False,ThreePointShotMade,greenmachine-jayd
20191031-1930-greenmachine-burritos,574,2,743.46,1,burritos,burritos-stuart,2,0,0,0,False,False,True,OffensiveRebound,burritos-alex
20191031-1930-greenmachine-burritos,583,2,750.46,1,burritos,burritos-suzi,3,0,0,0,False,False,False,OffensiveRebound,burritos-stuart
20191031-1930-greenmachine-burritos,587,2,757.12,1,burritos,burritos-stuart,2,0,1,1,True,True,False,DefensiveRebound,
20191031-1930-greenmachine-burritos,605,2,798.71,0,greenmachine,saturdays-jo,3,0,0,0,False,False,False,DefensiveRebound,greenmachine-jayd
20191031-1930-greenmachine-burritos,617,2,810.49,1,burritos,dropbears-mary,3,0,0,0,False,False,True,OffensiveRebound,burritos-stuart
20191031-1930-greenmachine-burritos,624,2,817.55,1,burritos,burritos-stuart,2,0,0,0,False,False,True,OffensiveRebound,burritos-wouter
20191031-1930-greenmachine-burritos,628,2,819.58,1,burritos,burritos-alex,2,1,0,2,False,False,False,TwoPointShotMade,
20191031-1930-greenmachine-burritos,638,2,836.79,0,greenmachine,greenmachine-ahmed,3,1,0,3,False,True,False,ThreePointShotMade,greenmachine-jayd
20191031-1930-greenmachine-burritos,652,2,857.4,1,burritos,burritos-alex,2,1,0,2,False,True,False,TwoPointShotMade,burritos-wouter
20191031-1930-greenmachine-burritos,660,2,868.96,0,greenmachine,greenmachine-jayd,3,0,0,0,False,False,False,OffensiveRebound,greenmachine-basel
20191031-1930-greenmachine-burritos,676,2,897.73,1,burritos,burritos-sylwia,2,0,0,0,False,False,True,DefensiveRebound,burritos-suzi
20191031-1930-greenmachine-burritos,698,2,931.33,0,greenmachine,greenmachine-jayd,3,0,0,0,False,False,False,DefensiveRebound,greenmachine-ahmed
20191031-1930-greenmachine-burritos,707,2,937.3,1,burritos,burritos-suzi,2,1,0,2,False,False,True,TwoPointShotMade,burritos-tom
20191031-1930-greenmachine-burritos,719,2,951.11,0,greenmachine,greenmachine-ahmed,3,0,0,0,False,False,True,DefensiveRebound,greenmachine-basel
20191031-1930-greenmachine-burritos,726,2,964.02,1,burritos,burritos-sylwia,2,0,0,0,False,False,False,DefensiveRebound,burritos-tom
20191031-1930-greenmachine-burritos,738,2,985.93,0,greenmachine,greenmachine-allison,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-ahmed
20191031-1930-greenmachine-burritos,745,2,1000.58,1,burritos,burritos-stuart,3,0,0,0,False,False,False,OffensiveRebound,burritos-tom
20191031-1930-greenmachine-burritos,755,2,1014.61,1,burritos,burritos-wouter,3,0,0,0,False,False,False,DefensiveRebound,burritos-stuart
20191031-1930-greenmachine-burritos,763,2,1020.0,0,greenmachine,greenmachine-alex,3,0,0,0,False,False,False,TeamRebound,greenmachine-ahmed
20191031-2015-lostangels-northlondonlions,17,1,0.99,1,northlondonlions,northlondonlions-boma,2,1,0,2,False,True,False,TwoPointShotMade,northlondonlions-sulley
20191031-2015-lostangels-northlondonlions,31,1,16.28,0,lostangels,lostangels-jazeps,3,1,0,3,False,True,False,ThreePointShotMade,lostangels-carlos
20191031-2015-lostangels-northlondonlions,43,1,41.81,1,northlondonlions,northlondonlions-tanky,3,0,0,0,False,False,True,DefensiveRebound,northlondonlions-sulley
20191031-2015-lostangels-northlondonlions,55,1,55.97,1,northlondonlions,northlondonlions-boma,2,0,0,0,False,False,True,DefensiveRebound,
20191031-2015-lostangels-northlondonlions,63,1,67.4,0,lostangels,lostangels-carlos,2,0,0,0,False,False,True,DefensiveRebound,lostangels-carlotta
20191031-2015-lostangels-northlondonlions,69,1,74.86,1,northlondonlions,northlondonlions-boma,2,1,0,2,False,False,True,TwoPointShotMade,northlondonlions-sulley
20191031-2015-lostangels-northlondonlions,79,1,86.57,0,lostangels,lostangels-carlotta,2,0,0,0,False,False,False,OffensiveRebound,lostangels-carlos
20191031-2015-lostangels-northlondonlions,87,1,99.37,0,lostangels,lostangels-rolands,2,1,0,2,False,False,False,TwoPointShotMade,lostangels-carlos
20191031-2015-lostangels-northlondonlions,96,1,107.09,1,northlondonlions,northlondonlions-boma,3,0,0,0,False,False,False,DefensiveRebound,northlondonlions-tanky
20191031-2015-lostangels-northlondonlions,102,1,114.72,0,lostangels,lostangels-jazeps,2,0,0,0,False,False,True,DefensiveRebound,lostangels-rolands
20191031-2015-lostangels-northlondonlions,116,1,132.96,1,northlondonlions,northlondonlions-tanky,3,1,0,3,False,True,False,ThreePointShotMade,northlondonlions-boma
20191031-2015-lostangels-northlondonlions,12,1,149.17,0,lostangels,lostangels-carlotta,2,0,0,0,False,False,False,OffensiveRebound,lostangels-carlos
20191031-2015-lostangels-northlondonlions,16,1,149.17,0,lostangels,lostangels-rolands,2,0,0,0,False,False,False,DefensiveRebound,
20191031-2015-lostangels-northlondonlions,21,1,156.41,1,northlondonlions,northlondonlions-boma,2,1,0,2,False,False,True,TwoPointShotMade,
20191031-2015-lostangels-northlondonlions,32,1,176.09,0,lostangels,lostangels-carlotta,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-rolands
20191031-2015-lostangels-northlondonlions,40,1,196.0,1,northlondonlions,northlondonlions-tanky,3,0,0,0,False,False,False,DefensiveRebound,northlondonlions-mikey
20191031-2015-lostangels-northlondonlions,53,1,207.04,0,lostangels,lostangels-carlos,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-carlotta
20191031-2015-lostangels-northlondonlions,65,1,228.78,1,northlondonlions,northlondonlions-boma,2,1,0,2,False,True,False,TwoPointShotMade,northlondonlions-millie
20191031-2015-lostangels-northlondonlions,80,1,247.9,0,lostangels,lostangels-carlotta,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,97,1,279.97,1,northlondonlions,northlondonlions-mikey,2,0,0,0,False,False,True,DefensiveRebound,northlondonlions-tanky
20191031-2015-lostangels-northlondonlions,109,1,292.91,0,lostangels,lostangels-carlos,2,0,1,1,True,False,False,FreeThrowMade,lostangels-carlotta
20191031-2015-lostangels-northlondonlions,121,1,318.47,1,northlondonlions,northlondonlions-tanky,3,1,0,3,False,True,False,ThreePointShotMade,northlondonlions-boma
20191031-2015-lostangels-northlondonlions,131,1,332.91,0,lostangels,lostangels-jazeps,2,0,0,0,False,False,False,OffensiveRebound,lostangels-carlotta
20191031-2015-lostangels-northlondonlions,135,1,335.37,0,lostangels,lostangels-carlos,2,0,0,0,False,False,False,DefensiveRebound,
20191031-2015-lostangels-northlondonlions,147,1,354.9,1,northlondonlions,northlondonlions-boma,3,1,0,3,False,True,False,ThreePointShotMade,northlondonlions-mikey
20191031-2015-lostangels-northlondonlions,158,1,371.9,0,lostangels,lostangels-rolands,2,0,0,0,False,False,False,DefensiveRebound,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,171,1,393.13,1,northlondonlions,northlondonlions-boma,3,0,0,0,False,False,True,OffensiveRebound,northlondonlions-tanky
20191031-2015-lostangels-northlondonlions,179,1,401.16,1,northlondonlions,northlondonlions-boma,2,0,0,0,False,False,True,OffensiveRebound,northlondonlions-kat
20191031-2015-lostangels-northlondonlions,183,1,403.68,1,northlondonlions,northlondonlions-boma,2,1,0,2,False,False,False,TwoPointShotMade,
20191031-2015-lostangels-northlondonlions,194,1,424.08,1,northlondonlions,northlondonlions-boma,2,0,0,0,False,False,True,DefensiveRebound,
20191031-2015-lostangels-northlondonlions,200,1,430.44,0,lostangels,lostangels-jazeps,2,0,0,0,False,False,True,OffensiveRebound,lostangels-rolands
20191031-2015-lostangels-northlondonlions,205,1,434.9,0,lostangels,lostangels-carlotta,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,213,1,455.68,1,northlondonlions,northlondonlions-tanky,3,1,0,3,False,True,False,ThreePointShotMade,northlondonlions-boma
20191031-2015-lostangels-northlondonlions,232,1,467.63,0,lostangels,lostangels-carlos,2,1,0,2,False,False,True,TwoPointShotMade,lostangels-daria
20191031-2015-lostangels-northlondonlions,248,1,493.21,1,northlondonlions,northlondonlions-tanky,2,0,0,0,False,False,True,DefensiveRebound,northlondonlions-kenny
20191031-2015-lostangels-northlondonlions,254,1,497.49,0,lostangels,lostangels-jazeps,2,1,0,2,False,False,True,TwoPointShotMade,lostangels-carlos
20191031-2015-lostangels-northlondonlions,264,1,510.11,1,northlondonlions,northlondonlions-kenny,3,1,0,3,False,False,True,ThreePointShotMade,northlondonlions-sulley
20191031-2015-lostangels-northlondonlions,276,1,533.08,0,lostangels,lostangels-carlotta,2,0,0,0,False,False,False,OffensiveRebound,lostangels-rolands
20191031-2015-lostangels-northlondonlions,282,1,537.27,0,lostangels,lostangels-daria,3,0,0,0,False,False,False,OffensiveRebound,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,286,1,543.02,0,lostangels,lostangels-rolands,2,0,0,0,False,False,False,DefensiveRebound,
20191031-2015-lostangels-northlondonlions,305,1,566.36,0,lostangels,lostangels-carlotta,2,0,0,0,False,False,False,OffensiveRebound,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,309,1,568.01,0,lostangels,lostangels-carlos,2,1,0,2,False,False,False,TwoPointShotMade,
20191031-2015-lostangels-northlondonlions,317,1,583.86,1,northlondonlions,northlondonlions-tanky,2,0,0,0,False,False,True,DefensiveRebound,northlondonlions-tom
20191031-2015-lostangels-northlondonlions,330,1,593.49,1,northlondonlions,northlondonlions-kenny,2,0,0,0,False,False,True,DefensiveRebound,northlondonlions-tanky
20191031-2015-lostangels-northlondonlions,343,1,607.23,1,northlondonlions,northlondonlions-tom,2,1,0,2,False,False,True,TwoPointShotMade,northlondonlions-mikey
20191031-2015-lostangels-northlondonlions,354,1,624.02,0,lostangels,lostangels-carlotta,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-rolands
20191031-2015-lostangels-northlondonlions,366,1,647.27,1,northlondonlions,northlondonlions-millie,3,0,0,0,False,False,False,OffensiveRebound,northlondonlions-sulley
20191031-2015-lostangels-northlondonlions,371,1,652.21,1,northlondonlions,northlondonlions-tom,2,0,0,0,False,False,True,DefensiveRebound,
20191031-2015-lostangels-northlondonlions,384,1,672.65,0,lostangels,lostangels-daria,3,0,0,0,False,False,False,DefensiveRebound,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,395,1,685.21,1,northlondonlions,northlondonlions-sulley,2,0,0,0,False,False,True,DefensiveRebound,northlondonlions-kenny
20191031-2015-lostangels-northlondonlions,446,1,767.83,0,lostangels,lostangels-carlotta,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,454,1,778.35,1,northlondonlions,northlondonlions-boma,2,0,0,0,False,False,False,DefensiveRebound,northlondonlions-kenny
20191031-2015-lostangels-northlondonlions,463,1,790.72,0,lostangels,lostangels-rolands,2,0,0,0,False,False,False,DefensiveRebound,lostangels-carlotta
20191031-2015-lostangels-northlondonlions,470,1,798.69,1,northlondonlions,northlondonlions-boma,2,0,1,1,True,False,True,DefensiveRebound,
20191031-2015-lostangels-northlondonlions,485,1,830.34,0,lostangels,lostangels-carlos,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-carlotta
20191031-2015-lostangels-northlondonlions,499,1,859.43,1,northlondonlions,northlondonlions-boma,3,1,0,3,False,True,False,ThreePointShotMade,northlondonlions-sulley
20191031-2015-lostangels-northlondonlions,510,1,872.63,0,lostangels,lostangels-carlos,2,0,1,1,True,True,False,DefensiveRebound,lostangels-carlotta
20191031-2015-lostangels-northlondonlions,534,1,925.92,0,lostangels,lostangels-jazeps,2,0,0,0,False,False,False,DefensiveRebound,lostangels-carlotta
20191031-2015-lostangels-northlondonlions,552,1,945.3,0,lostangels,lostangels-jazeps,2,0,0,0,False,False,False,DefensiveRebound,lostangels-rolands
20191031-2015-lostangels-northlondonlions,566,1,963.26,0,lostangels,lostangels-carlos,2,0,0,0,True,False,False,DefensiveRebound,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,581,1,982.5,1,northlondonlions,northlondonlions-boma,3,0,0,0,False,False,True,DefensiveRebound,northlondonlions-tanky
20191031-2015-lostangels-northlondonlions,586,1,988.69,0,lostangels,lostangels-jazeps,3,0,0,0,False,False,False,DefensiveRebound,lostangels-carlos
20191031-2015-lostangels-northlondonlions,611,2,16.66,0,lostangels,lostangels-carlotta,2,0,0,0,False,False,False,DefensiveRebound,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,622,2,30.31,1,northlondonlions,northlondonlions-boma,3,0,0,0,False,False,False,DefensiveRebound,northlondonlions-tanky
20191031-2015-lostangels-northlondonlions,632,2,47.24,0,lostangels,lostangels-carlos,2,0,0,0,False,False,True,DefensiveRebound,lostangels-rolands
20191031-2015-lostangels-northlondonlions,642,2,71.21,1,northlondonlions,northlondonlions-tanky,2,0,0,0,False,False,True,DefensiveRebound,northlondonlions-kenny
20191031-2015-lostangels-northlondonlions,665,2,104.16,0,lostangels,lostangels-carlotta,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-daria
20191031-2015-lostangels-northlondonlions,679,2,125.37,1,northlondonlions,northlondonlions-boma,3,1,0,3,False,True,False,ThreePointShotMade,northlondonlions-millie
20191031-2015-lostangels-northlondonlions,693,2,141.81,0,lostangels,lostangels-jazeps,3,0,0,0,False,False,False,OffensiveRebound,lostangels-daria
20191031-2015-lostangels-northlondonlions,699,2,146.23,0,lostangels,lostangels-carlotta,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-rolands
20191031-2015-lostangels-northlondonlions,713,2,171.68,1,northlondonlions,northlondonlions-kenny,2,0,0,0,False,False,False,OffensiveRebound,northlondonlions-tanky
20191031-2015-lostangels-northlondonlions,718,2,175.71,1,northlondonlions,northlondonlions-boma,3,1,0,3,False,False,False,ThreePointShotMade,
20191031-2015-lostangels-northlondonlions,734,2,211.06,1,northlondonlions,northlondonlions-kenny,2,0,0,0,False,False,True,DefensiveRebound,northlondonlions-tanky
20191031-2015-lostangels-northlondonlions,741,2,220.33,0,lostangels,lostangels-carlotta,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,750,2,233.75,1,northlondonlions,northlondonlions-kat,3,0,0,0,False,False,False,DefensiveRebound,northlondonlions-millie
20191031-2015-lostangels-northlondonlions,758,2,243.69,0,lostangels,lostangels-carlos,2,0,0,0,False,False,True,OffensiveRebound,lostangels-rolands
20191031-2015-lostangels-northlondonlions,783,2,270.37,0,lostangels,lostangels-daria,3,1,0,3,False,True,False,ThreePointShotMade,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,792,2,285.9,1,northlondonlions,northlondonlions-boma,3,0,0,0,False,False,True,DefensiveRebound,northlondonlions-tanky
20191031-2015-lostangels-northlondonlions,800,2,300.09,0,lostangels,lostangels-daria,3,1,0,3,False,True,False,ThreePointShotMade,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,819,2,332.61,1,northlondonlions,northlondonlions-tanky,2,0,0,0,False,False,False,OffensiveRebound,northlondonlions-tom
20191031-2015-lostangels-northlondonlions,823,2,336.96,1,northlondonlions,northlondonlions-boma,2,0,0,0,False,False,False,OffensiveRebound,
20191031-2015-lostangels-northlondonlions,834,2,370.14,0,lostangels,lostangels-rolands,2,0,0,0,False,False,False,DefensiveRebound,lostangels-daria
20191031-2015-lostangels-northlondonlions,840,2,376.15,1,northlondonlions,northlondonlions-tom,2,1,0,2,False,True,False,TwoPointShotMade,northlondonlions-tanky
20191031-2015-lostangels-northlondonlions,854,2,392.55,0,lostangels,lostangels-carlotta,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-carlos
20191031-2015-lostangels-northlondonlions,875,2,428.55,0,lostangels,lostangels-rolands,2,0,0,0,False,False,False,DefensiveRebound,lostangels-carlos
20191031-2015-lostangels-northlondonlions,887,2,449.36,1,northlondonlions,northlondonlions-tanky,3,1,0,3,False,True,False,ThreePointShotMade,northlondonlions-tom
20191031-2015-lostangels-northlondonlions,912,2,490.24,1,northlondonlions,northlondonlions-tanky,3,1,0,3,False,True,False,ThreePointShotMade,northlondonlions-boma
20191031-2015-lostangels-northlondonlions,924,2,509.3,0,lostangels,lostangels-carlotta,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,931,2,523.77,1,northlondonlions,northlondonlions-boma,2,0,0,0,False,False,True,OffensiveRebound,northlondonlions-tanky
20191031-2015-lostangels-northlondonlions,934,2,525.81,1,northlondonlions,northlondonlions-boma,2,0,1,1,True,False,False,DefensiveRebound,
20191031-2015-lostangels-northlondonlions,959,2,564.4,1,northlondonlions,northlondonlions-boma,2,1,0,2,False,False,True,TwoPointShotMade,
20191031-2015-lostangels-northlondonlions,987,2,612.21,1,northlondonlions,northlondonlions-boma,3,1,0,3,False,True,False,ThreePointShotMade,northlondonlions-mikey
20191031-2015-lostangels-northlondonlions,1015,2,653.95,0,lostangels,lostangels-carlotta,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,1024,2,667.82,1,northlondonlions,northlondonlions-boma,2,0,0,0,False,False,True,DefensiveRebound,northlondonlions-mikey
20191031-2015-lostangels-northlondonlions,1038,2,681.45,0,lostangels,lostangels-daria,3,0,0,0,False,False,False,OffensiveRebound,lostangels-carlos
20191031-2015-lostangels-northlondonlions,1045,2,687.76,0,lostangels,lostangels-daria,3,0,0,0,False,False,False,DefensiveRebound,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,1050,2,697.06,1,northlondonlions,northlondonlions-boma,2,0,0,0,False,False,True,OffensiveRebound,
20191031-2015-lostangels-northlondonlions,1071,2,720.88,0,lostangels,lostangels-jazeps,3,0,0,0,False,False,False,OffensiveRebound,lostangels-daria
20191031-2015-lostangels-northlondonlions,1075,2,724.74,0,lostangels,lostangels-rolands,2,0,0,0,False,False,False,OffensiveRebound,
20191031-2015-lostangels-northlondonlions,1078,2,726.63,0,lostangels,lostangels-rolands,2,0,0,0,False,False,False,DefensiveRebound,
20191031-2015-lostangels-northlondonlions,1091,2,742.86,1,northlondonlions,northlondonlions-tanky,3,0,0,0,False,False,False,DefensiveRebound,northlondonlions-boma
20191031-2015-lostangels-northlondonlions,1104,2,760.01,0,lostangels,lostangels-carlos,2,0,0,0,True,False,False,DefensiveRebound,lostangels-carlotta
20191031-2015-lostangels-northlondonlions,1144,2,840.16,0,lostangels,lostangels-carlos,2,0,0,0,False,False,True,DefensiveRebound,lostangels-rolands
20191031-2015-lostangels-northlondonlions,1152,2,855.82,1,northlondonlions,northlondonlions-kat,2,0,0,0,False,False,False,DefensiveRebound,northlondonlions-boma
20191031-2015-lostangels-northlondonlions,1267,2,910.26,1,northlondonlions,northlondonlions-boma,3,0,0,0,False,False,False,OffensiveRebound,northlondonlions-tom
20191031-2015-lostangels-northlondonlions,1277,2,924.22,1,northlondonlions,northlondonlions-kenny,2,0,0,0,False,False,True,OffensiveRebound,northlondonlions-tom
20191031-2015-lostangels-northlondonlions,1290,2,934.68,1,northlondonlions,northlondonlions-boma,3,1,0,3,False,True,False,ThreePointShotMade,northlondonlions-kat
20191031-2015-lostangels-northlondonlions,1306,2,948.7,0,lostangels,lostangels-daria,3,0,0,0,False,False,False,DefensiveRebound,
20191031-2015-lostangels-northlondonlions,1323,2,961.83,0,lostangels,lostangels-jazeps,3,0,0,0,False,False,True,OffensiveRebound,lostangels-carlotta
20191031-2015-lostangels-northlondonlions,1327,2,964.67,0,lostangels,lostangels-rolands,2,1,0,2,False,False,False,TwoPointShotMade,
20191031-2015-lostangels-northlondonlions,1332,2,968.73,1,northlondonlions,northlondonlions-boma,3,0,0,0,False,False,False,OffensiveRebound,northlondonlions-kenny
20191031-2015-lostangels-northlondonlions,1336,2,974.08,1,northlondonlions,northlondonlions-tom,2,0,1,1,True,True,False,FreeThrowMade,
20191031-2015-lostangels-northlondonlions,1353,2,982.11,0,lostangels,lostangels-carlos,2,0,0,0,False,False,False,OffensiveRebound,lostangels-jazeps
20191031-2015-lostangels-northlondonlions,1358,2,987.69,0,lostangels,lostangels-carlotta,2,0,0,0,False,False,False,OffensiveRebound,
20191031-2015-lostangels-northlondonlions,1362,2,990.51,0,lostangels,lostangels-carlos,2,0,2,2,True,True,False,FreeThrowMade,
20191031-2015-lostangels-northlondonlions,1381,2,991.44,0,lostangels,lostangels-jazeps,3,1,0,3,False,False,True,ThreePointShotMade,lostangels-rolands
20191031-2015-lostangels-northlondonlions,1389,2,999.75,1,northlondonlions,northlondonlions-boma,2,0,1,1,True,False,True,FreeThrowMade,northlondonlions-tom
20191031-2015-lostangels-northlondonlions,1401,2,1005.93,0,lostangels,lostangels-jazeps,2,1,0,2,False,False,True,TwoPointShotMade,lostangels-rolands
20191031-2100-lions-rockets,18,1,18.27,0,lions,lions-kata,2,0,2,2,True,False,True,FreeThrowMade,lions-diego
20191031-2100-lions-rockets,52,1,52.01,0,lions,lions-mychelle,3,0,0,0,False,False,False,DefensiveRebound,lions-rashid
20191031-2100-lions-rockets,61,1,66.25,1,rockets,rockets-darnell,2,1,0,2,False,False,True,TwoPointShotMade,rockets-alex
20191031-2100-lions-rockets,71,1,85.91,0,lions,lions-rashid,2,0,0,0,False,False,True,DefensiveRebound,lions-diego
20191031-2100-lions-rockets,85,1,110.2,1,rockets,rockets-anna,2,0,0,0,False,False,True,DefensiveRebound,rockets-marc
20191031-2100-lions-rockets,96,1,121.05,0,lions,lions-rashid,2,1,0,2,False,False,True,TwoPointShotMade,lions-diego
20191031-2100-lions-rockets,103,1,134.85,1,rockets,rockets-marc,2,0,0,0,False,False,False,OffensiveRebound,rockets-darnell
20191031-2100-lions-rockets,107,1,141.86,1,rockets,rockets-marc,2,0,1,1,True,False,False,FreeThrowMade,
20191031-2100-lions-rockets,129,1,181.23,0,lions,lions-kata,2,0,0,0,False,False,False,DefensiveRebound,lions-mychelle
20191031-2100-lions-rockets,137,1,184.73,1,rockets,rockets-marc,2,0,0,0,False,False,False,DefensiveRebound,rockets-darnell
20191031-2100-lions-rockets,147,1,196.3,1,rockets,rockets-marc,2,0,0,0,True,False,True,DefensiveRebound,rockets-alex
20191031-2100-lions-rockets,166,1,237.09,0,lions,lions-gus,2,1,0,2,False,False,True,TwoPointShotMade,lions-rashid
20191031-2100-lions-rockets,174,1,248.01,1,rockets,rockets-darnell,2,0,1,1,True,False,True,OffensiveRebound,rockets-alex
20191031-2100-lions-rockets,190,1,272.06,1,rockets,rockets-darnell,2,1,0,2,False,False,True,TwoPointShotMade,rockets-paul
20191031-2100-lions-rockets,204,1,298.39,0,lions,lions-mychelle,2,0,0,0,False,False,True,DefensiveRebound,lions-gus
20191031-2100-lions-rockets,210,1,305.59,1,rockets,rockets-darnell,2,0,0,0,False,False,True,OffensiveRebound,rockets-alex
20191031-2100-lions-rockets,213,1,307.78,1,rockets,rockets-darnell,2,1,0,2,False,False,False,TwoPointShotMade,
20191031-2100-lions-rockets,227,1,321.74,0,lions,lions-rashid,2,0,0,0,False,False,True,OffensiveRebound,lions-diego
20191031-2100-lions-rockets,231,1,323.6,0,lions,lions-kata,2,1,0,2,False,False,False,TwoPointShotMade,
20191031-2100-lions-rockets,240,1,342.04,1,rockets,rockets-marc,2,0,0,0,False,False,False,OffensiveRebound,rockets-alex
20191031-2100-lions-rockets,244,1,347.16,1,rockets,saturdays-jo,2,0,0,0,True,False,False,DefensiveRebound,
20191031-2100-lions-rockets,270,1,391.91,1,rockets,rockets-marc,2,0,0,0,False,False,True,OffensiveRebound,rockets-paul
20191031-2100-lions-rockets,274,1,393.85,1,rockets,rockets-patricia,2,1,0,2,False,False,False,TwoPointShotMade,
20191031-2100-lions-rockets,280,1,402.83,0,lions,lions-kata,2,0,0,0,False,False,True,DefensiveRebound,lions-gus
20191031-2100-lions-rockets,313,1,449.75,1,rockets,rockets-patricia,2,0,0,0,False,False,True,DefensiveRebound,rockets-marc
20191031-2100-lions-rockets,321,1,459.69,0,lions,lions-mychelle,2,1,0,2,False,False,True,TwoPointShotMade,greenmachine-andris
20191031-2100-lions-rockets,329,1,472.91,1,rockets,rockets-marc,2,0,1,1,True,False,True,FreeThrowMade,rockets-alex
20191031-2100-lions-rockets,345,1,510.17,0,lions,lions-kata,3,1,0,3,False,False,True,ThreePointShotMade,lions-mychelle
20191031-2100-lions-rockets,367,1,547.63,1,rockets,rockets-marc,2,0,0,0,True,False,True,DefensiveRebound,
20191031-2100-lions-rockets,382,1,578.39,1,rockets,rockets-darnell,3,0,0,0,False,False,False,DefensiveRebound,rockets-patricia
20191031-2100-lions-rockets,414,1,619.89,0,lions,lions-kata,2,1,0,2,False,True,False,TwoPointShotMade,greenmachine-andris
20191031-2100-lions-rockets,429,1,634.53,0,lions,lions-diego,2,0,0,0,False,False,True,DefensiveRebound,lions-gus
20191031-2100-lions-rockets,446,1,658.25,0,lions,lions-diego,2,1,0,2,False,True,False,TwoPointShotMade,greenmachine-andris
20191031-2100-lions-rockets,455,1,677.7,1,rockets,rockets-marc,2,0,0,0,True,False,True,DefensiveRebound,rockets-darnell
20191031-2100-lions-rockets,479,1,726.71,0,lions,lions-kata,2,1,0,2,False,False,True,TwoPointShotMade,lions-diego
20191031-2100-lions-rockets,492,1,750.51,1,rockets,rockets-alex,2,0,0,0,True,False,True,OffensiveRebound,rockets-paul
20191031-2100-lions-rockets,508,1,779.93,1,rockets,rockets-marc,2,0,2,2,True,True,False,FreeThrowMade,rockets-alex
